season,player,position,age,team,games,player_efficiency_rating,points,rebounds,assists,steals,blocks
1973,Bob McAdoo,PF,21,BUF,80,16.8,1441,728,139,0,0
1973,Bob Nash,SF,22,DET,36,2.6,43,34,16,0,0
1973,Bob Portman,SF,25,GSW,32,16.1,84,51,7,0,0
1973,Bob Rule,C,28,PHI,3,0.4,0,2,1,0,0
1973,Bob Rule,C,28,CLE,49,9.3,140,106,37,0,0
1973,Bob Weiss,PG,30,CHI,82,12,717,148,295,0,0
1973,Bud Stallworth,SF,23,SEA,77,9.3,482,225,58,0,0
1973,Butch Beard,PG,25,SEA,73,13.1,482,174,247,0,0
1973,Calvin Murphy,PG,24,HOU,77,17.5,1001,149,262,0,0
1973,Cazzie Russell,SF,28,GSW,80,15,1254,350,187,0,0
1973,Charles Dudley,PG,22,SEA,12,12.3,34,6,16,0,0
1973,Charles Johnson,SG,23,GSW,70,12.5,375,132,118,0,0
1973,Charlie Davis,SG,23,CLE,6,11.8,44,5,10,0,0
1973,Charlie Davis,SG,23,POR,69,11.8,612,111,175,0,0
1973,Charlie Scott,PG,24,PHO,81,19,2048,342,495,0,0
1973,Chet Walker,SF,32,CHI,79,20.3,1570,395,179,0,0
1973,Chris Ford,SG,24,DET,74,12.1,476,266,194,0,0
1973,Chuck Terry,SF,22,MIL,67,5,127,145,40,0,0
1973,Clem Haskins,SG,29,PHO,77,15,808,173,203,0,0
1973,Cliff Meely,PF,25,HOU,82,10.5,628,496,91,0,0
1973,Clifford Ray,C,24,CHI,73,17.4,625,797,271,0,0
1973,Clyde Lee,PF,28,GSW,66,12.2,414,598,34,0,0
1973,Connie Hawkins,SF,30,PHO,75,16.2,1204,641,304,0,0
1973,Corky Calhoun,SF,22,PHO,82,7.5,493,338,76,0,0
1973,Cornell Warner,C,24,BUF,4,14.5,17,15,6,0,0
1973,Cornell Warner,C,24,CLE,68,11.8,390,507,66,0,0
1973,Curtis Perry,PF,24,MIL,67,12,613,644,123,0,0
1973,Curtis Rowe,PF,23,DET,81,15.6,1304,760,172,0,0
1973,Dale Schlueter,C,27,PHI,78,15.3,418,354,103,0,0
1973,Dave Bing,PG,29,DET,82,18.3,1840,298,637,0,0
1973,Dave Cowens,C,24,BOS,82,18.1,1684,1329,333,0,0
1973,Dave DeBusschere,PF,32,NYK,77,16,1258,787,259,0,0
1973,Dave Sorenson,PF,24,CLE,10,3.4,27,37,5,0,0
1973,Dave Sorenson,PF,24,PHI,48,14.3,285,173,31,0,0
1973,Dave Stallworth,SF,31,BAL,73,11.7,438,236,112,0,0
1973,Dave Wohl,PG,23,POR,22,9.6,118,20,68,0,0
1973,Dave Wohl,PG,23,BUF,56,10.6,493,89,258,0,0
1973,Dean Meminger,SG,24,NYK,80,12.4,457,229,133,0,0
1973,Dennis Awtrey,C,24,PHI,3,7.6,7,14,2,0,0
1973,Dennis Awtrey,C,24,CHI,79,12.2,371,433,222,0,0
1973,Dick Barnett,SG,36,NYK,51,8.1,192,41,50,0,0
1973,Dick Cunningham,C,26,MIL,72,9.1,157,208,34,0,0
1973,Dick Garrett,SG,26,BUF,78,11.2,778,209,217,0,0
1973,Dick Gibbs,SF,24,HOU,1,-8.1,0,0,1,0,0
1973,Dick Gibbs,SF,24,KCO,66,6.6,207,94,61,0,0
1973,Dick Snyder,SG,28,SEA,82,12,1132,323,311,0,0
1973,Dick Van,SG,29,PHO,81,15.4,1490,326,268,0,0
1973,Don Adams,SF,25,ATL,4,3.9,23,22,5,0,0
1973,Don Adams,SF,25,DET,70,10.9,652,419,112,0,0
1973,Don Chaney,SG,26,BOS,79,13.6,1038,449,221,0,0
1973,Don Kojis,SF,34,KCO,77,14.8,658,198,80,0,0
1973,Don May,SF,27,ATL,32,12,144,67,21,0,0
1973,Don May,SF,27,PHI,26,15.2,309,143,43,0,0
1973,Don Nelson,SF,32,BOS,72,16.8,777,315,102,0,0
1973,Dwight Davis,PF,23,CLE,81,10.9,762,563,118,0,0
1973,Earl Monroe,SG,28,NYK,75,16.1,1163,245,288,0,0
1973,Eddie Mast,PF,24,ATL,42,10.7,119,136,37,0,0
1973,Elmore Smith,C,23,BUF,76,16.5,1388,946,192,0,0
1973,Elvin Hayes,PF,27,BAL,81,17.5,1717,1177,127,0,0
1973,Eric McWilliams,PF,22,HOU,44,5.9,86,60,5,0,0
1973,Erwin Mueller,PF,28,DET,21,5.2,23,14,7,0,0
1973,Flynn Robinson,SG,31,LAL,6,20.8,34,7,8,0,0
1973,Flynn Robinson,SG,31,BAL,38,13.8,264,55,77,0,0
1973,Frank Russell,SG,23,CHI,23,14.5,74,17,15,0,0
1973,Frank Schade,PG,23,KCO,9,5.8,10,6,10,0,0
1973,Fred Brown,SG,24,SEA,79,16,1063,318,438,0,0
1973,Fred Carter,SG,27,PHI,81,15.2,1617,485,349,0,0
1973,Fred Foster,SF,26,DET,63,8.1,547,183,94,0,0
1973,Fred Hilton,SG,25,BUF,59,11.2,423,98,74,0,0
1973,Freddie Boyd,PG,22,PHI,82,10.1,860,210,301,0,0
1973,Gail Goodrich,SG,29,LAL,76,18.8,1814,263,332,0,0
1973,Gar Heard,PF,24,SEA,3,17,9,6,2,0,0
1973,Gar Heard,PF,24,CHI,78,14.9,807,447,58,0,0
1973,Gary Gregor,SF,27,MIL,9,11.9,27,32,9,0,0
1973,Geoff Petrie,SG,24,POR,79,17.1,1970,273,350,0,0
1973,George Johnson,C,25,HOU,19,8,43,45,3,0,0
1973,George Johnson,C,24,GSW,56,10.1,89,138,8,0,0
1973,George Trapp,PF,24,ATL,77,13.1,868,455,127,0,0
1973,Greg Smith,PG,26,HOU,4,4.7,10,8,5,0,0
1973,Greg Smith,SF,26,POR,72,11.6,533,375,117,0,0
1973,Gus Johnson,PF,34,PHO,21,11.6,163,136,31,0,0
1973,Hal Greer,PG,36,PHI,38,8.9,214,106,111,0,0
1973,Hank Finkel,C,30,BOS,76,11.4,184,151,26,0,0
1973,Happy Hairston,PF,30,LAL,28,20,456,370,68,0,0
1973,Harold Fox,PG,23,BUF,10,10,31,8,10,0,0
1973,Harthorne Wingo,PF,25,NYK,13,8.1,20,16,1,0,0
1973,Harvey Marlatt,SG,24,DET,7,7.9,4,1,4,0,0
1973,Henry Bibby,PG,23,NYK,55,15.1,229,82,64,0,0
1973,Herm Gilliam,PG,26,ATL,76,14,1065,399,482,0,0
1973,Howard Komives,PG,31,BUF,67,9.1,411,118,239,0,0
1973,Howard Porter,PF,24,CHI,43,15.7,218,118,16,0,0
1973,Jack Marin,SF,28,HOU,81,15.1,1496,499,291,0,0
1973,Jeff Halliburton,SG,23,ATL,24,13.4,121,26,28,0,0
1973,Jeff Halliburton,SG,23,PHI,31,15,294,82,68,0,0
1973,Jeff Mullins,SG,30,GSW,81,15.5,1445,363,337,0,0
1973,Jerry Lucas,PF,32,NYK,71,17.3,704,510,317,0,0
1973,Jerry Sloan,SG,30,CHI,69,9.3,696,475,151,0,0
1973,Jerry West,PG,34,LAL,69,23.2,1575,289,607,0,0
1973,Jim Barnett,PG,28,GSW,82,15.2,971,255,301,0,0
1973,Jim Cleamons,PG,23,CLE,80,12.4,459,167,205,0,0
1973,Jim Davis,C,31,DET,73,16.1,334,261,56,0,0
1973,Jim Fox,C,29,SEA,74,16,846,827,176,0,0
1973,Jim King,SG,31,CHI,65,10.9,276,76,81,0,0
1973,Jim McDaniels,C,24,SEA,68,12,378,345,78,0,0
1973,Jim McMillian,SF,24,LAL,81,14.8,1533,447,221,0,0
1973,Jim Price,PG,23,LAL,59,12.7,376,115,97,0,0
1973,Jim Washington,PF,29,ATL,75,10.7,779,801,174,0,0
1973,Jimmy Walker,PG,28,HOU,81,14.7,1454,268,442,0,0
1973,Jo Jo,PG,26,BOS,82,14.7,1612,414,498,0,0
1973,Joby Wright,PF,22,SEA,77,9.2,303,218,36,0,0
1973,Joe Ellis,PF,28,GSW,74,13.2,467,282,88,0,0
1973,John Block,PF,28,PHI,48,17.6,858,442,94,0,0
1973,John Block,PF,28,KCO,25,13.9,224,120,19,0,0
1973,John Brisker,SF,25,SEA,70,16.4,898,319,150,0,0
1973,John Gianelli,C,22,NYK,52,12.1,181,150,25,0,0
1973,John Havlicek,SF,32,BOS,80,18.6,1902,567,529,0,0
1973,John Hummer,PF,24,BUF,66,11,527,323,138,0,0
1973,John Johnson,SF,25,CLE,82,13.8,1183,552,309,0,0
1973,John Mengelt,SG,23,KCO,12,7.8,63,22,25,0,0
1973,John Mengelt,SG,23,DET,67,15.1,704,159,128,0,0
1973,John Trapp,SF,27,LAL,5,9.5,13,14,2,0,0
1973,John Trapp,SF,27,PHI,39,12.4,419,186,47,0,0
1973,John Tresvant,PF,33,BAL,55,13.3,211,156,33,0,0
1973,John Tschogl,SF,22,ATL,10,4.6,30,21,6,0,0
1973,John Warren,SG,25,CLE,40,14,126,42,34,0,0
1973,John Wetzel,SG,28,ATL,28,6.8,98,58,39,0,0
1973,Johnny Green,PF,39,KCO,66,14.6,469,361,59,0,0
1973,Jon McGlocklin,SG,29,MIL,80,13.5,765,158,236,0,0
1973,Justus Thigpen,SG,25,DET,18,7.8,46,9,8,0,0
1973,Kareem Abdul-Jabbar,C,25,MIL,76,28.5,2292,1224,379,0,0
1973,Keith Erickson,SF,28,LAL,76,12,687,337,242,0,0
1973,Ken Durrett,SF,24,KCO,8,7.4,22,14,3,0,0
1973,Kenny McIntosh,SF,24,CHI,3,16.9,16,9,1,0,0
1973,Kenny McIntosh,SF,24,SEA,56,5.8,254,222,53,0,0
1973,Kevin Loughery,SG,32,PHI,32,13.9,445,113,148,0,0
1973,Kevin Porter,PG,22,BAL,71,12.4,472,72,237,0,0
1973,Lamar Green,PF,25,PHO,80,10.8,537,746,89,0,0
1973,Larry Steele,SG,23,POR,66,10.2,389,154,156,0,0
1973,LaRue Martin,C,22,POR,77,10.5,340,358,42,0,0
1973,Lee Winfield,PG,25,SEA,53,12.2,348,126,186,0,0
1973,Lenny Wilkens,PG,35,CLE,75,19.3,1538,346,628,0,0
1973,Leroy Ellis,C,32,LAL,10,3.4,26,33,3,0,0
1973,Leroy Ellis,PF,32,PHI,69,13.8,945,744,136,0,0
1973,Lloyd Neal,C,22,POR,82,15.2,1097,967,146,0,0
1973,Lou Hudson,SF,28,ATL,75,19,2029,467,258,0,0
1973,Lucius Allen,PG,25,MIL,80,16,1237,279,426,0,0
1973,Luther Green,PF,26,PHI,5,-9.4,3,3,0,0,0
1973,Luther Rackley,C,26,NYK,1,-6.7,0,1,0,0,0
1973,Manny Leaks,C,27,PHI,82,11.1,898,677,95,0,0
1973,Mark Minor,SF,22,BOS,4,6.8,5,4,2,0,0
1973,Matt Guokas,SG,28,KCO,79,11.2,718,245,403,0,0
1973,Mel Counts,C,31,PHI,7,6.2,10,16,3,0,0
1973,Mel Counts,C,31,LAL,59,17.1,293,237,62,0,0
1973,Mickey Davis,SF,22,MIL,74,12.2,380,226,72,0,0
1973,Mike Davis,SG,26,BAL,13,10.9,123,35,19,0,0
1973,Mike Newlin,SG,24,HOU,82,16.2,1395,340,409,0,0
1973,Mike Price,SG,24,PHI,57,10.4,288,117,71,0,0
1973,Mike Ratliff,C,21,KCO,58,10.2,241,194,38,0,0
1973,Mike Riordan,SF,27,BAL,82,15.6,1483,404,426,0,0
1973,Mo Layton,SG,24,PHO,65,12.5,464,77,139,0,0
1973,Nate Thurmond,C,31,GSW,79,17.3,1349,1349,280,0,0
1973,Nate Williams,SG,22,KCO,80,12.9,940,339,128,0,0
1973,Neal Walk,C,24,PHO,81,18,1635,1006,287,0,0
1973,Norm Van,PG,25,CHI,80,15.7,1114,438,567,0,0
1973,Ollie Johnson,SF,23,POR,78,13.5,772,417,200,0,0
1973,Oscar Robertson,PG,34,MIL,73,17.2,1130,360,551,0,0
1973,Otto Moore,C,26,HOU,82,13.5,963,868,167,0,0
1973,Pat Riley,SG,27,LAL,55,11.3,399,65,81,0,0
1973,Paul McCracken,SG,22,HOU,24,10.9,111,51,17,0,0
1973,Paul Silas,PF,29,BOS,80,17.9,1066,1039,251,0,0
1973,Paul Stovall,SF,24,PHO,25,9.4,76,61,13,0,0
1973,Paul Westphal,SG,22,BOS,60,14.2,245,67,69,0,0
1973,Pete Cross,C,24,KCO,3,-5.3,0,4,0,0,0
1973,Pete Cross,C,24,SEA,26,8.7,20,57,11,0,0
1973,Pete Maravich,SG,25,ATL,79,19.6,2063,346,546,0,0
1973,Phil Chenier,SG,22,BAL,71,15.2,1398,288,301,0,0
1973,Phil Jackson,PF,27,NYK,80,14.8,644,344,94,0,0
1973,Randy Smith,SG,24,BUF,82,15,1214,391,422,0,0
1973,Rich Rinaldi,SG,23,BAL,33,11.4,280,68,48,0,0
1973,Rick Adelman,PG,26,POR,76,9.5,501,157,294,0,0
1973,Rick Barry,SF,28,GSW,82,20.4,1832,728,399,0,0
1973,Rick Roberson,C,25,CLE,62,13.3,781,693,134,0,0
1973,Roger Brown,C,22,LAL,1,-1.7,1,0,0,0,0
1973,Ron Riley,PF,22,KCO,74,11.7,625,507,76,0,0
1973,Ron Williams,PG,28,GSW,73,12.2,435,81,114,0,0
1973,Rowland Garrett,SF,22,CHI,35,16.7,125,61,8,0,0
1973,Rudy Tomjanovich,PF,24,HOU,81,17.5,1560,938,178,0,0
1973,Russ Lee,SF,23,MIL,46,13.6,130,43,38,0,0
1973,Sam Lacey,C,24,KCO,79,13.8,1068,933,189,0,0
1973,Sam Sibert,PF,23,KCO,5,6.4,12,4,0,0,0
1973,Scott English,SF,22,PHO,29,11.2,93,44,15,0,0
1973,Sidney Wicks,PF,23,POR,80,20.3,1906,870,440,0,0
1973,Spencer Haywood,PF,23,SEA,77,22.7,2251,995,196,0,0
1973,Stan Love,PF,23,BAL,72,14,459,300,46,0,0
1973,Stan McKenzie,SG,28,POR,7,10.6,40,21,8,0,0
1973,Stan McKenzie,SF,28,HOU,26,11.8,86,34,15,0,0
1973,Steve Bracey,PG,22,ATL,70,12.7,457,107,125,0,0
1973,Steve Kuberski,SF,25,BOS,78,11.7,345,197,26,0,0
1973,Steve Patterson,C,24,CLE,62,9.6,176,228,51,0,0
1973,Stu Lantz,SG,26,DET,51,9.3,490,172,138,0,0
1973,Terry Dischinger,SF,32,POR,63,13.1,386,190,103,0,0
1973,Terry Driscoll,PF,25,BAL,1,1.9,0,3,0,0,0
1973,Terry Driscoll,C,25,MIL,59,11.7,323,297,55,0,0
1973,Tiny Archibald,PG,24,KCO,80,25.2,2719,223,910,0,0
1973,Toby Kimball,PF,30,KCO,67,11.6,236,191,27,0,0
1973,Tom Boerwinkle,C,27,CHI,8,14.3,30,54,40,0,0
1973,Tom Patterson,PF,24,BAL,23,15.5,55,22,3,0,0
1973,Tom Riker,C,22,NYK,14,14.1,35,16,2,0,0
1973,Tom Sanders,SF,34,BOS,59,4.9,117,88,27,0,0
1973,Tom Van,SF,29,KCO,49,13,610,173,90,0,0
1973,Tom Van,SF,29,PHI,30,13.6,530,185,62,0,0
1973,Travis Grant,SF,23,LAL,33,22.3,125,52,7,0,0
1973,Wali Jones,SG,30,MIL,27,9.5,134,29,56,0,0
1973,Walt Bellamy,C,33,ATL,74,15.9,1193,964,179,0,0
1973,Walt Frazier,PG,27,NYK,78,19.7,1648,570,461,0,0
1973,Walt Hazzard,PG,30,BUF,9,8.7,53,10,17,0,0
1973,Walt Hazzard,PG,30,GSW,46,12.1,208,78,112,0,0
1973,Walt Wesley,C,28,CLE,12,7.8,36,38,7,0,0
1973,Walt Wesley,C,28,PHO,45,11.1,144,113,24,0,0
1973,Wes Unseld,C,26,BAL,79,18.1,991,1260,347,0,0
1973,William Smith,C,23,POR,8,15.5,23,8,1,0,0
1973,Willie Norwood,SF,25,DET,79,15.8,652,324,56,0,0
1973,Willis Reed,C,30,NYK,69,15.4,760,590,126,0,0
1973,Wilt Chamberlain,C,36,LAL,82,19.1,1084,1526,365,0,0
1973,Zaid Abdul-Aziz,C,26,HOU,48,14.5,417,304,53,0,0
1972,Al Henry,C,22,PHI,43,13.8,187,137,8,0,0
1972,Archie Clark,PG,30,PHI,1,24.9,29,3,7,0,0
1972,Archie Clark,PG,30,BAL,76,20.4,1909,265,606,0,0
1972,Art Harris,SG,25,PHO,21,4.8,55,13,18,0,0
1972,Art Williams,PG,32,BOS,81,14.7,412,256,327,0,0
1972,Austin Carr,SG,23,CLE,43,14.5,911,150,148,0,0
1972,Barry Clemens,SF,28,SEA,82,12.4,580,288,64,0,0
1972,Barry Nelson,C,22,MIL,28,7.6,35,20,7,0,0
1972,Barry Yates,PF,26,PHI,24,10.7,69,40,7,0,0
1972,Bill Bradley,SF,28,NYK,78,12.9,1177,250,315,0,0
1972,Bill Bridges,PF,32,ATL,14,11,133,190,40,0,0
1972,Bill Bridges,PF,32,PHI,64,16.4,847,861,158,0,0
1972,Bill Dinwiddie,PF,28,MIL,23,3.4,37,32,9,0,0
1972,Bill Hewitt,PF,27,DET,68,10.5,303,370,71,0,0
1972,Bill Hosket,PF,25,BUF,44,12.7,220,123,38,0,0
1972,Bill Turner,PF,27,GSW,62,8.8,182,131,22,0,0
1972,Billy Cunningham,SF,28,PHI,75,21.3,1744,918,443,0,0
1972,Bingo Smith,SF,25,CLE,82,13.5,1232,502,247,0,0
1972,Bob Christian,C,25,ATL,56,14,176,181,28,0,0
1972,Bob Dandridge,SF,24,MIL,80,16.1,1475,613,249,0,0
1972,Bob Kauffman,PF,25,BUF,77,17.7,1457,787,297,0,0
1972,Bob Lanier,C,23,DET,80,23.1,2056,1132,248,0,0
1972,Bob Love,PF,29,CHI,79,16.8,2037,518,125,0,0
1972,Bob Portman,SG,24,GSW,61,12,231,133,26,0,0
1972,Bob Quick,SF,25,DET,18,17.1,112,51,11,0,0
1972,Bob Rule,C,27,SEA,16,9,113,55,6,0,0
1972,Bob Rule,C,27,PHI,60,14.9,1035,479,110,0,0
1972,Bob Weiss,PG,29,CHI,82,12.4,928,170,377,0,0
1972,Bobby Washington,PG,24,CLE,69,13.9,350,129,223,0,0
1972,Butch Beard,PG,24,CLE,68,15.7,1048,276,456,0,0
1972,Calvin Murphy,PG,23,HOU,82,18.1,1491,258,393,0,0
1972,Cazzie Russell,SF,27,GSW,79,17.3,1693,428,248,0,0
1972,Charlie Davis,SG,22,CLE,61,12.3,600,92,123,0,0
1972,Charlie Lowery,PG,22,MIL,20,10.5,45,19,14,0,0
1972,Charlie Paulk,PF,25,CHI,7,8.2,23,15,4,0,0
1972,Charlie Paulk,PF,25,NYK,28,5.2,40,49,7,0,0
1972,Charlie Scott,PG,23,PHO,6,16.4,113,23,26,0,0
1972,Charlie Yelverton,SG,23,POR,69,10.3,545,201,81,0,0
1972,Chet Walker,SF,31,CHI,78,21.8,1719,473,178,0,0
1972,Clarence Glover,PF,24,BOS,25,14,65,46,4,0,0
1972,Clem Haskins,PG,28,PHO,79,15.4,1238,270,290,0,0
1972,Cliff Meely,PF,24,HOU,77,12.1,763,507,119,0,0
1972,Clifford Ray,C,23,CHI,82,17.3,578,869,254,0,0
1972,Clyde Lee,PF,27,GSW,78,12.3,632,1132,85,0,0
1972,Connie Hawkins,SF,29,PHO,76,18.7,1598,633,296,0,0
1972,Cornell Warner,PF,23,BUF,62,11.8,382,379,54,0,0
1972,Curtis Perry,C,23,HOU,25,7.9,88,122,22,0,0
1972,Curtis Perry,C,23,MIL,50,8.7,350,471,78,0,0
1972,Curtis Rowe,PF,22,DET,82,12.3,930,699,99,0,0
1972,Dale Schlueter,C,26,POR,81,15.8,947,860,285,0,0
1972,Darrall Imhoff,C,33,CIN,9,4.5,23,27,2,0,0
1972,Darrall Imhoff,C,33,POR,40,9.4,105,107,50,0,0
1972,Dave Bing,PG,28,DET,45,16.2,1016,186,317,0,0
1972,Dave Cowens,C,23,BOS,79,17.1,1489,1203,245,0,0
1972,Dave DeBusschere,PF,31,NYK,80,15,1233,901,291,0,0
1972,Dave Sorenson,PF,23,CLE,76,14.6,532,301,81,0,0
1972,Dave Stallworth,SF,30,NYK,14,12.1,95,35,25,0,0
1972,Dave Stallworth,SF,30,BAL,64,13,729,398,133,0,0
1972,Dave Wohl,PG,22,PHI,79,11.1,642,150,228,0,0
1972,Dean Meminger,SG,23,NYK,78,10.3,357,185,103,0,0
1972,Dennis Awtrey,C,23,PHI,58,10.3,245,248,51,0,0
1972,Dick Barnett,SG,35,NYK,79,10.9,964,153,198,0,0
1972,Dick Cunningham,C,25,HOU,63,10.8,171,243,57,0,0
1972,Dick Garrett,SG,25,BUF,73,11.8,786,225,165,0,0
1972,Dick Gibbs,SF,23,HOU,64,6.9,235,140,51,0,0
1972,Dick Snyder,SG,27,SEA,73,15.8,1210,228,283,0,0
1972,Dick Van,SG,28,PHO,82,16,1619,334,297,0,0
1972,Don Adams,SF,24,HOU,3,4.5,13,8,3,0,0
1972,Don Adams,SF,24,ATL,70,11.6,818,494,137,0,0
1972,Don Chaney,SG,25,BOS,79,12.5,943,395,202,0,0
1972,Don Kojis,SF,33,SEA,73,13.4,832,335,82,0,0
1972,Don May,SF,26,ATL,75,13.6,594,217,55,0,0
1972,Don Nelson,PF,31,BOS,82,17.7,1134,453,192,0,0
1972,Dorie Murrey,PF,28,BAL,51,7.8,110,126,17,0,0
1972,Earl Monroe,PG,27,BAL,3,14.7,65,8,10,0,0
1972,Earl Monroe,SG,27,NYK,60,14.9,684,92,132,0,0
1972,Eddie Mast,PF,23,NYK,40,8.8,103,73,10,0,0
1972,Eddie Miles,SG,31,NYK,42,5.2,62,16,17,0,0
1972,Elgin Baylor,SF,37,LAL,9,13.6,106,57,18,0,0
1972,Elmore Smith,C,22,BUF,78,15,1352,1184,111,0,0
1972,Elvin Hayes,C,26,HOU,82,19.4,2063,1197,270,0,0
1972,Em Bryant,PG,33,BUF,54,9.7,277,127,206,0,0
1972,Erwin Mueller,PF,27,DET,42,9.1,179,147,57,0,0
1972,Flynn Robinson,SG,30,LAL,64,17.7,635,115,138,0,0
1972,Fred Brown,SG,23,SEA,33,8.5,140,37,60,0,0
1972,Fred Carter,SG,26,BAL,2,6,15,19,12,0,0
1972,Fred Carter,SG,26,PHI,77,12.7,1059,307,199,0,0
1972,Fred Foster,SF,25,PHI,74,12.2,879,276,90,0,0
1972,Fred Hilton,SG,24,BUF,61,11.4,708,156,116,0,0
1972,Fred Taylor,SG,23,PHO,13,2.6,16,17,7,0,0
1972,Fred Taylor,SG,23,CIN,21,5,71,37,11,0,0
1972,Gail Goodrich,SG,28,LAL,82,20.1,2127,295,365,0,0
1972,Gar Heard,PF,23,SEA,58,10.1,459,442,55,0,0
1972,Garfield Smith,PF,26,BOS,26,8.9,62,37,8,0,0
1972,Gary Gregor,SF,26,POR,82,12.7,912,591,187,0,0
1972,Gary Zeller,SG,24,BAL,28,7.2,188,65,30,0,0
1972,Geoff Petrie,SG,23,POR,60,13,1132,133,248,0,0
1972,George Trapp,PF,23,ATL,60,10.2,393,183,51,0,0
1972,Gil McGregor,PF,22,CIN,42,6.8,171,148,18,0,0
1972,Greg Fillmore,C,24,NYK,10,-0.5,15,15,3,0,0
1972,Greg Howard,PF,24,CLE,48,10.3,139,108,27,0,0
1972,Greg Smith,SF,25,MIL,28,11.7,235,161,63,0,0
1972,Greg Smith,SF,25,HOU,54,11.6,494,322,159,0,0
1972,Gus Johnson,PF,33,BAL,39,12.2,249,226,51,0,0
1972,Hal Greer,PG,35,PHI,81,12,959,271,316,0,0
1972,Hank Finkel,C,29,BOS,78,11.1,249,251,61,0,0
1972,Happy Hairston,PF,29,LAL,80,15.7,1047,1045,193,0,0
1972,Harvey Marlatt,SG,23,DET,31,9.5,156,62,60,0,0
1972,Herm Gilliam,PG,25,ATL,82,13.1,835,335,377,0,0
1972,Howard Komives,PG,30,DET,79,9.6,688,172,291,0,0
1972,Howard Porter,SF,23,CHI,67,13.8,401,183,24,0,0
1972,Isaiah Wilson,SG,23,DET,48,12.6,167,47,41,0,0
1972,Jack Marin,SF,27,BAL,78,18.2,1736,528,169,0,0
1972,Jackie Dinkins,SF,22,CHI,18,13.7,45,20,7,0,0
1972,Jackie Ridgle,SG,23,CLE,32,13.7,57,15,7,0,0
1972,Jake Ford,PG,25,SEA,26,16.2,92,11,26,0,0
1972,Jake Jones,SG,22,PHI,6,9.9,19,6,2,0,0
1972,Jake Jones,SG,22,CIN,11,8.2,57,20,10,0,0
1972,Jeff Halliburton,SG,22,ATL,37,12.4,147,37,20,0,0
1972,Jeff Mullins,SG,29,GSW,80,18,1720,444,471,0,0
1972,Jeff Webb,SG,23,MIL,19,6.1,29,18,7,0,0
1972,Jeff Webb,SG,23,PHO,27,13.3,67,17,16,0,0
1972,Jerry Chambers,SF,28,BUF,26,12.9,178,67,23,0,0
1972,Jerry Lucas,C,31,NYK,77,19.5,1283,1011,318,0,0
1972,Jerry Sloan,SG,29,CHI,82,13.4,1328,691,211,0,0
1972,Jerry West,PG,33,LAL,77,23.1,1985,327,747,0,0
1972,Jim Barnett,PG,27,GSW,80,14.1,992,250,309,0,0
1972,Jim Cleamons,PG,22,LAL,38,13.9,98,39,35,0,0
1972,Jim Davis,C,30,ATL,11,6.2,26,36,8,0,0
1972,Jim Davis,C,30,HOU,12,9.6,62,44,5,0,0
1972,Jim Davis,C,30,DET,52,14.3,306,196,38,0,0
1972,Jim Fox,C,28,CHI,10,14.7,60,54,6,0,0
1972,Jim Fox,C,28,CIN,71,14.4,875,659,80,0,0
1972,Jim King,SG,30,CHI,73,11.7,413,81,101,0,0
1972,Jim Marsh,SF,25,POR,39,8.6,119,84,30,0,0
1972,Jim McDaniels,C,23,SEA,12,13.5,113,82,9,0,0
1972,Jim McMillian,SF,23,LAL,80,14.3,1503,522,209,0,0
1972,Jim Washington,PF,28,PHI,17,11.5,191,135,25,0,0
1972,Jim Washington,PF,28,ATL,67,12.2,851,601,121,0,0
1972,Jimmy Collins,SG,25,CHI,19,9.2,62,12,10,0,0
1972,Jimmy Walker,SG,27,DET,78,15.6,1665,231,315,0,0
1972,Jo Jo,PG,25,BOS,79,15.3,1825,446,416,0,0
1972,Joe Ellis,SF,27,GSW,78,12.3,655,389,97,0,0
1972,John Block,PF,27,MIL,79,14.3,672,410,95,0,0
1972,John Havlicek,SF,31,BOS,82,20.1,2252,672,614,0,0
1972,John Hummer,PF,23,BUF,55,6.4,284,229,72,0,0
1972,John Johnson,SF,24,CLE,82,15.4,1391,631,415,0,0
1972,John Mengelt,SG,22,CIN,78,15.8,782,148,146,0,0
1972,John Trapp,SF,26,LAL,58,11,329,180,42,0,0
1972,John Tresvant,PF,32,BAL,65,13,445,323,83,0,0
1972,John Vallely,SG,23,ATL,9,12.8,53,11,9,0,0
1972,John Vallely,SG,23,HOU,40,9.1,115,21,28,0,0
1972,John Warren,SG,24,CLE,68,9.9,337,133,91,0,0
1972,John Wetzel,SG,27,PHO,51,7.3,86,65,56,0,0
1972,Johnny Egan,PG,33,HOU,38,7.3,110,26,51,0,0
1972,Johnny Green,PF,38,CIN,82,15.6,803,560,120,0,0
1972,Jon McGlocklin,SG,28,MIL,80,12.7,857,181,231,0,0
1972,Kareem Abdul-Jabbar,C,24,MIL,81,29.9,2822,1346,370,0,0
1972,Keith Erickson,SF,27,LAL,15,11.4,86,39,35,0,0
1972,Ken Durrett,SF,23,CIN,19,8.1,83,39,14,0,0
1972,Kenny McIntosh,SF,23,CHI,43,6.7,135,89,18,0,0
1972,Kevin Loughery,SG,31,BAL,2,7,13,5,8,0,0
1972,Kevin Loughery,SG,31,PHI,74,14.2,932,178,188,0,0
1972,Lamar Green,PF,24,PHO,67,12.1,332,348,45,0,0
1972,Larry Siegfried,PG,32,HOU,10,6,48,10,20,0,0
1972,Larry Siegfried,PG,32,ATL,21,7.6,70,32,52,0,0
